WorkflowID,ID,AbstractIonID,IonDescription,Charge,Mass,RetentionTime,LeftRetentionTime,RightRetentionTime,FWHM,Area,FillStatus,FileID,StudyFileID
0,8721,23,[M-H]-1,-1,476.27816466951145,7.741760029561345,7.6879250183679355,7.850863610007137,0.04088002080700921,59061.405800939116,32,23859,F7
0,8722,2,[M+Na]+1,1,500.27466259951143,7.741760029561345,7.711762780333676,7.798891838774202,0.049615880964433146,233081.94691492143,32,23859,F7
0,8723,1,[M+H]+1,1,430.91371582906703,0.7426898557824332,0.7044166177754932,0.8242822085824847,0.022400815664932218,1399486.8974955492,128,23859,F7
0,8724,1,[M+H]+1,1,362.9263492710325,0.7431783788261844,0.7038924013643947,0.8311759000092235,0.02312037357678485,1178043.672637367,128,23859,F7
0,8725,23,[M-H]-1,-1,278.8297089266374,0.7612274745186701,0.7147060297772824,0.9396545907350975,0.04265979813678034,13262.952436533138,32,23859,F7
0,8726,1,[M+H]+1,1,152.070614791263,4.676774172795158,4.593257684438242,4.899831106305046,0.04708591639737141,254307.12695407704,8,23859,F7
0,8727,2,[M+Na]+1,1,174.052559461263,4.676774172795158,4.622229008721775,4.7717401954451315,0.04659818420059233,67900.40629635983,32,23859,F7
0,8728,2,[M+Na]+1,1,299.16169533450716,7.269863812451942,7.225441379923284,7.318776908297003,0.03691075246489932,298077.15343314625,128,23859,F7
0,8729,3,[M+H-H2O]+1,1,259.16918600450714,7.269863812451942,7.194567551142312,7.308629210716822,0.06493116873614557,464442.0257477335,8,23859,F7
0,8730,1,[M+H]+1,1,331.28436245248037,7.630612924886901,7.575046813672023,7.720682800496854,0.0396483582070844,338075.47593040887,128,23859,F7
0,8731,3,[M+H-H2O]+1,1,313.27379779248037,7.630612924886901,7.568544574543402,7.693737539365457,0.04045417225779324,7193187.458382342,64,23859,F7
0,8732,2,[M+Na]+1,1,353.2663071224804,7.630612924886901,7.577340287246219,7.713387556815722,0.04002061992428807,207682.45115328633,32,23859,F7
0,8733,5,[M+NH4]+1,1,348.31091154248037,7.630612924886901,7.580187740601995,7.674907304949035,0.03367222391600601,174738.17276914255,32,23859,F7
0,8734,1,[M+H]+1,1,346.2741003717241,8.157251490507742,8.102140807407382,8.270439296262744,0.036757637102346585,171845.88713217503,32,23859,F7
0,8735,23,[M-H]-1,-1,185.07620748384716,6.135321146140799,4.991446242848865,6.245604699246644,0.24576712763601619,99598834.50884092,8,23859,F7
