CHROMATOGRAM
S:\raw data Q Exactive\@Experiments\DP00026-PhD Project\KU data\PCI-flowrate-IS-KU\Exp4\1uM\240815-PAN-001-Blank-1uM-05ulmin.raw
Data points: 117265
Time(min),ElutingPump_Pressure bar
0.235333333,355.62
0.2355,355.62
0.235666667,355.61
0.235833333,355.6
0.236,355.61
0.236166667,355.61
0.236333333,355.61
0.2365,355.6
0.236666667,355.62
0.236833333,355.63
0.237,355.62
0.237166667,355.6
0.237333333,355.61
0.2375,355.62
0.237666667,355.61
0.237833333,355.59
0.238,355.58
0.238166667,355.6
0.238333333,355.6
0.2385,355.59
0.238666667,355.57
0.238833333,355.56
0.239,355.54
0.239166667,355.52
0.239333333,355.5
0.2395,355.51
0.239666667,355.53
0.239833333,355.53
0.24,355.52
0.240166667,355.52
0.240333333,355.53
0.2405,355.52
0.240666667,355.51
0.240833333,355.5
0.241,355.51
0.241166667,355.52
0.241333333,355.51
0.2415,355.49
0.241666667,355.49
0.241833333,355.49
0.242,355.48
0.242166667,355.47
0.242333333,355.48
0.2425,355.5
0.242666667,355.5
0.242833333,355.5
0.243,355.5
0.243166667,355.52
0.243333333,355.52
0.2435,355.5
0.243666667,355.47
0.243833333,355.47
0.244,355.48
0.244166667,355.47
0.244333333,355.46
0.2445,355.46
0.244666667,355.47
0.244833333,355.46
0.245,355.45
0.245166667,355.45
0.245333333,355.47
0.2455,355.48
0.245666667,355.48
0.245833333,355.48
0.246,355.5
0.246166667,355.51
0.246333333,355.5
0.2465,355.49
0.246666667,355.49
0.246833333,355.51
0.247,355.51
0.247166667,355.5
0.247333333,355.5
0.2475,355.51
0.247666667,355.5
0.247833333,355.48
0.248,355.46
0.248166667,355.48
0.248333333,355.49
0.2485,355.49
0.248666667,355.49
0.248833333,355.49
0.249,355.48
0.249166667,355.46
0.249333333,355.43
0.2495,355.41
0.249666667,355.41
0.249833333,355.41
0.25,355.39
0.250166667,355.36
0.250333333,355.35
0.2505,355.34
0.250666667,355.32
0.250833333,355.3
0.251,355.31
0.251166667,355.32
0.251333333,355.31
0.2515,355.3
0.251666667,355.31
0.251833333,355.32
0.252,355.31
0.252166667,355.28
0.252333333,355.26
0.2525,355.27
0.252666667,355.28
0.252833333,355.28
0.253,355.27
0.253166667,355.27
0.253333333,355.27
0.2535,355.25
0.253666667,355.24
0.253833333,355.24
0.254,355.25
0.254166667,355.24
0.254333333,355.23
0.2545,355.22
0.254666667,355.22
0.254833333,355.21
0.255,355.19
0.255166667,355.16
0.255333333,355.15
0.2555,355.15
0.255666667,355.13
0.255833333,355.11
0.256,355.09
0.256166667,355.08
0.256333333,355.06
0.2565,355.04
0.256666667,355.03
0.256833333,355.05
0.257,355.06
0.257166667,355.06
0.257333333,355.06
0.2575,355.08
0.257666667,355.09
0.257833333,355.08
0.258,355.07
0.258166667,355.07
0.258333333,355.08
0.2585,355.08
0.258666667,355.06
0.258833333,355.04
0.259,355.04
0.259166667,355.04
0.259333333,355.04
0.2595,355.04
0.259666667,355.06
0.259833333,355.07
0.26,355.06
0.260166667,355.04
0.260333333,355.04
0.2605,355.05
0.260666667,355.04
0.260833333,355.01
0.261,354.99
0.261166667,354.99
0.261333333,354.99
0.2615,354.98
0.261666667,354.96
0.261833333,354.97
0.262,354.98
0.262166667,354.97
0.262333333,354.96
0.2625,354.97
0.262666667,354.98
0.262833333,354.97
0.263,354.96
0.263166667,354.97
0.263333333,354.98
0.2635,354.96
0.263666667,354.93
0.263833333,354.9
0.264,354.9
0.264166667,354.89
0.264333333,354.86
0.2645,354.84
0.264666667,354.82
0.264833333,354.79
0.265,354.77
0.265166667,354.78
0.265333333,354.78
0.2655,354.79
0.265666667,354.8
0.265833333,354.79
0.266,354.77
0.266166667,354.76
0.266333333,354.75
0.2665,354.73
0.266666667,354.72
0.266833333,354.7
0.267,354.69
0.267166667,354.68
0.267333333,354.67
0.2675,354.66
0.267666667,354.64
0.267833333,354.63
0.268,354.61
0.268166667,354.58
0.268333333,354.55
0.2685,354.53
0.268666667,354.52
0.268833333,354.52
0.269,354.5
0.269166667,354.48
0.269333333,354.47
0.2695,354.45
0.269666667,354.43
0.269833333,354.42
0.27,354.44
0.270166667,354.46
0.270333333,354.47
0.2705,354.47
0.270666667,354.47
0.270833333,354.46
0.271,354.45
0.271166667,354.45
0.271333333,354.48
0.2715,354.5
0.271666667,354.52
0.271833333,354.52
0.272,354.53
0.272166667,354.54
0.272333333,354.54
0.2725,354.54
0.272666667,354.54
0.272833333,354.56
0.273,354.58
0.273166667,354.6
0.273333333,354.6
0.2735,354.6
0.273666667,354.59
0.273833333,354.58
0.274,354.57
0.274166667,354.57
0.274333333,354.59
0.2745,354.61
0.274666667,354.62
0.274833333,354.62
0.275,354.64
0.275166667,354.65
0.275333333,354.66
0.2755,354.67
0.275666667,354.69
0.275833333,354.71
0.276,354.73
0.276166667,354.73
0.276333333,354.74
0.2765,354.74
0.276666667,354.74
0.276833333,354.74
0.277,354.74
0.277166667,354.74
0.277333333,354.74
0.2775,354.75
0.277666667,354.74
0.277833333,354.74
0.278,354.74
0.278166667,354.74
0.278333333,354.72
0.2785,354.72
0.278666667,354.73
0.278833333,354.73
0.279,354.71
0.279166667,354.69
0.279333333,354.68
0.2795,354.66
0.279666667,354.64
0.279833333,354.63
0.28,354.64
0.280166667,354.64
0.280333333,354.65
0.2805,354.66
0.280666667,354.66
0.280833333,354.65
0.281,354.64
0.281166667,354.62
0.281333333,354.61
0.2815,354.62
0.281666667,354.63
0.281833333,354.63
0.282,354.61
0.282166667,354.61
0.282333333,354.6
0.2825,354.59
0.282666667,354.58
0.282833333,354.58
0.283,354.58
0.283166667,354.58
0.283333333,354.57
0.2835,354.56
0.283666667,354.55
0.283833333,354.54
0.284,354.52
0.284166667,354.51
0.284333333,354.51
0.2845,354.51
0.284666667,354.52
0.284833333,354.52
0.285,354.52
0.285166667,354.51
0.285333333,354.5
0.2855,354.5
0.285666667,354.51
0.285833333,354.53
0.286,354.56
0.286166667,354.58
0.286333333,354.58
0.2865,354.58
0.286666667,354.57
0.286833333,354.55
0.287,354.54
0.287166667,354.55
0.287333333,354.56
0.2875,354.57
0.287666667,354.56
0.287833333,354.55
0.288,354.55
0.288166667,354.54
0.288333333,354.53
0.2885,354.54
0.288666667,354.55
0.288833333,354.57
0.289,354.57
0.289166667,354.56
0.289333333,354.56
0.2895,354.55
0.289666667,354.53
0.289833333,354.51
0.29,354.51
0.290166667,354.52
0.290333333,354.54
0.2905,354.54
0.290666667,354.54
0.290833333,354.54
0.291,354.54
0.291166667,354.54
0.291333333,354.55
0.2915,354.57
0.291666667,354.59
0.291833333,354.6
0.292,354.6
0.292166667,354.61
0.292333333,354.61
0.2925,354.61
0.292666667,354.6
0.292833333,354.61
0.293,354.62
0.293166667,354.64
0.293333333,354.65
0.2935,354.66
0.293666667,354.66
0.293833333,354.66
0.294,354.65
0.294166667,354.65
0.294333333,354.67
0.2945,354.69
0.294666667,354.71
0.294833333,354.71
0.295,354.72
0.295166667,354.72
0.295333333,354.71
0.2955,354.7
0.295666667,354.71
0.295833333,354.73
0.296,354.74
0.296166667,354.73
0.296333333,354.73
0.2965,354.73
0.296666667,354.72
0.296833333,354.71
0.297,354.71
0.297166667,354.72
0.297333333,354.72
0.2975,354.72
0.297666667,354.7
0.297833333,354.7
0.298,354.69
0.298166667,354.69
0.298333333,354.68
0.2985,354.68
0.298666667,354.69
0.298833333,354.7
0.299,354.69
0.299166667,354.67
0.299333333,354.66
0.2995,354.65
0.299666667,354.63
0.299833333,354.61
0.3,354.61
0.300166667,354.61
0.300333333,354.6
0.3005,354.58
0.300666667,354.58
0.300833333,354.58
0.301,354.58
0.301166667,354.57
0.301333333,354.56
0.3015,354.56
0.301666667,354.56
0.301833333,354.55
0.302,354.54
0.302166667,354.54
0.302333333,354.54
0.3025,354.54
0.302666667,354.54
0.302833333,354.56
0.303,354.58
0.303166667,354.61
0.303333333,354.62
0.3035,354.63
0.303666667,354.63
0.303833333,354.63
0.304,354.62
0.304166667,354.62
0.304333333,354.64
0.3045,354.66
0.304666667,354.68
0.304833333,354.69
0.305,354.71
0.305166667,354.72
0.305333333,354.72
0.3055,354.72
0.305666667,354.73
0.305833333,354.74
0.306,354.75
0.306166667,354.75
0.306333333,354.76
0.3065,354.77
0.306666667,354.77
0.306833333,354.77
0.307,354.77
0.307166667,354.78
0.307333333,354.79
0.3075,354.79
0.307666667,354.78
0.307833333,354.78
0.308,354.78
0.308166667,354.77
0.308333333,354.76
0.3085,354.76
0.308666667,354.77
0.308833333,354.78
0.309,354.77
0.309166667,354.76
0.309333333,354.76
0.3095,354.76
0.309666667,354.76
0.309833333,354.77
0.31,354.79
0.310166667,354.8
0.310333333,354.81
0.3105,354.8
0.310666667,354.8
0.310833333,354.79
0.311,354.79
0.311166667,354.79
0.311333333,354.79
0.3115,354.8
0.311666667,354.82
0.311833333,354.82
0.312,354.82
0.312166667,354.83
0.312333333,354.84
0.3125,354.84
0.312666667,354.84
0.312833333,354.86
0.313,354.88
0.313166667,354.89
0.313333333,354.89
0.3135,354.89
0.313666667,354.89
0.313833333,354.88
0.314,354.88
0.314166667,354.88
0.314333333,354.88
0.3145,354.88
0.314666667,354.87
0.314833333,354.86
0.315,354.85
0.315166667,354.84
0.315333333,354.83
0.3155,354.82
0.315666667,354.81
0.315833333,354.81
0.316,354.82
0.316166667,354.82
0.316333333,354.82
0.3165,354.82
0.316666667,354.81
0.316833333,354.79
0.317,354.77
0.317166667,354.77
0.317333333,354.77
0.3175,354.76
0.317666667,354.75
0.317833333,354.74
0.318,354.72
0.318166667,354.71
0.318333333,354.7
0.3185,354.71
0.318666667,354.72
0.318833333,354.73
0.319,354.73
0.319166667,354.72
0.319333333,354.71
0.3195,354.7
0.319666667,354.69
0.319833333,354.68
0.32,354.67
0.320166667,354.66
0.320333333,354.66
0.3205,354.65
0.320666667,354.64
0.320833333,354.63
0.321,354.62
0.321166667,354.61
0.321333333,354.6
0.3215,354.62
0.321666667,354.64
0.321833333,354.65
0.322,354.65
0.322166667,354.66
0.322333333,354.67
0.3225,354.67
0.322666667,354.67
0.322833333,354.68
0.323,354.68
0.323166667,354.69
0.323333333,354.69
0.3235,354.69
0.323666667,354.69
0.323833333,354.69
0.324,354.68
0.324166667,354.67
0.324333333,354.68
0.3245,354.68
0.324666667,354.69
0.324833333,354.68
0.325,354.67
0.325166667,354.66
0.325333333,354.65
0.3255,354.63
0.325666667,354.62
0.325833333,354.63
0.326,354.64
0.326166667,354.64
0.326333333,354.63
0.3265,354.64
0.326666667,354.64
0.326833333,354.64
0.327,354.63
0.327166667,354.64
0.327333333,354.65
0.3275,354.67
0.327666667,354.68
0.327833333,354.7
0.328,354.71
0.328166667,354.71
0.328333333,354.71
0.3285,354.71
0.328666667,354.73
0.328833333,354.75
0.329,354.77
0.329166667,354.76
0.329333333,354.76
0.3295,354.75
0.329666667,354.74
0.329833333,354.72
0.33,354.72
0.330166667,354.73
0.330333333,354.74
0.3305,354.73
0.330666667,354.72
0.330833333,354.72
0.331,354.72
0.331166667,354.72
0.331333333,354.73
0.3315,354.74
0.331666667,354.74
0.331833333,354.74
0.332,354.73
0.332166667,354.73
0.332333333,354.72
0.3325,354.72
0.332666667,354.71
0.332833333,354.7
0.333,354.71
0.333166667,354.73
0.333333333,354.75
0.3335,354.75
0.333666667,354.76
0.333833333,354.76
0.334,354.76
0.334166667,354.76
0.334333333,354.78
0.3345,354.8
0.334666667,354.83
0.334833333,354.84
0.335,354.85
0.335166667,354.86
0.335333333,354.87
0.3355,354.88
0.335666667,354.89
0.335833333,354.91
0.336,354.93
0.336166667,354.95
0.336333333,354.96
0.3365,354.97
0.336666667,354.98
0.336833333,354.98
0.337,354.97
0.337166667,354.97
0.337333333,354.97
0.3375,354.98
0.337666667,354.99
0.337833333,354.99
0.338,355
0.338166667,355
0.338333333,355
0.3385,354.99
0.338666667,355.01
0.338833333,355.03
0.339,355.04
0.339166667,355.04
0.339333333,355.04
0.3395,355.04
0.339666667,355.04
0.339833333,355.04
0.34,355.04
0.340166667,355.04
0.340333333,355.03
0.3405,355.01
0.340666667,354.98
0.340833333,354.97
0.341,354.95
0.341166667,354.93
0.341333333,354.92
0.3415,354.91
0.341666667,354.91
0.341833333,354.92
0.342,354.92
0.342166667,354.9
0.342333333,354.89
0.3425,354.87
0.342666667,354.87
0.342833333,354.88
0.343,354.91
0.343166667,354.94
0.343333333,354.96
0.3435,354.97
0.343666667,354.98
0.343833333,354.99
0.344,355
0.344166667,355
0.344333333,355.01
0.3445,355.02
0.344666667,355.03
0.344833333,355.04
0.345,355.04
0.345166667,355.05
0.345333333,355.06
0.3455,355.07
0.345666667,355.07
0.345833333,355.08
0.346,355.09
0.346166667,355.11
0.346333333,355.11
0.3465,355.1
0.346666667,355.1
0.346833333,355.1
0.347,355.09
0.347166667,355.09
0.347333333,355.11
0.3475,355.13
0.347666667,355.15
0.347833333,355.15
0.348,355.16
0.348166667,355.17
0.348333333,355.17
0.3485,355.17
0.348666667,355.19
0.348833333,355.21
0.349,355.23
0.349166667,355.24
0.349333333,355.24
0.3495,355.25
0.349666667,355.26
0.349833333,355.26
0.35,355.26
0.350166667,355.27
0.350333333,355.29
0.3505,355.32
0.350666667,355.33
0.350833333,355.32
0.351,355.33
0.351166667,355.33
0.351333333,355.33
0.3515,355.33
0.351666667,355.35
0.351833333,355.38
0.352,355.4
0.352166667,355.39
0.352333333,355.39
0.3525,355.39
0.352666667,355.39
0.352833333,355.38
0.353,355.38
0.353166667,355.39
0.353333333,355.4
0.3535,355.42
0.353666667,355.43
0.353833333,355.45
0.354,355.46
0.354166667,355.47
0.354333333,355.48
0.3545,355.5
0.354666667,355.53
0.354833333,355.56
0.355,355.58
0.355166667,355.58
0.355333333,355.6
0.3555,355.6
0.355666667,355.59
0.355833333,355.58
0.356,355.6
0.356166667,355.63
0.356333333,355.65
0.3565,355.65
0.356666667,355.66
0.356833333,355.68
0.357,355.69
0.357166667,355.69
0.357333333,355.71
0.3575,355.74
0.357666667,355.76
0.357833333,355.78
0.358,355.77
0.358166667,355.76
0.358333333,355.75
0.3585,355.74
0.358666667,355.73
0.358833333,355.74
0.359,355.76
0.359166667,355.79
0.359333333,355.81
0.3595,355.8
0.359666667,355.8
0.359833333,355.79
0.36,355.78
0.360166667,355.76
0.360333333,355.77
0.3605,355.79
0.360666667,355.8
0.360833333,355.79
0.361,355.77
0.361166667,355.77
0.361333333,355.76
0.3615,355.74
0.361666667,355.72
0.361833333,355.72
0.362,355.72
0.362166667,355.72
0.362333333,355.72
0.3625,355.72
0.362666667,355.71
0.362833333,355.7
0.363,355.69
0.363166667,355.68
0.363333333,355.68
0.3635,355.69
0.363666667,355.7
0.363833333,355.69
0.364,355.69
0.364166667,355.68
0.364333333,355.66
0.3645,355.64
0.364666667,355.64
0.364833333,355.66
0.365,355.68
0.365166667,355.68
0.365333333,355.67
0.3655,355.68
0.365666667,355.67
0.365833333,355.66
0.366,355.66
0.366166667,355.67
0.366333333,355.68
0.3665,355.7
0.366666667,355.7
0.366833333,355.7
0.367,355.7
0.367166667,355.69
0.367333333,355.68
0.3675,355.68
0.367666667,355.69
0.367833333,355.71
0.368,355.73
0.368166667,355.73
0.368333333,355.74
0.3685,355.74
0.368666667,355.74
0.368833333,355.73
0.369,355.75
0.369166667,355.78
0.369333333,355.8
0.3695,355.79
0.369666667,355.78
0.369833333,355.78
0.37,355.77
0.370166667,355.76
0.370333333,355.75
0.3705,355.76
0.370666667,355.78
0.370833333,355.81
0.371,355.81
0.371166667,355.82
0.371333333,355.82
0.3715,355.81
0.371666667,355.8
0.371833333,355.8
0.372,355.82
0.372166667,355.85
0.372333333,355.87
0.3725,355.86
0.372666667,355.87
0.372833333,355.87
0.373,355.86
0.373166667,355.84
0.373333333,355.85
0.3735,355.86
0.373666667,355.88
0.373833333,355.87
0.374,355.86
0.374166667,355.86
0.374333333,355.84
0.3745,355.82
0.374666667,355.81
0.374833333,355.82
0.375,355.83
0.375166667,355.83
0.375333333,355.81
0.3755,355.8
0.375666667,355.78
0.375833333,355.76
0.376,355.74
0.376166667,355.73
0.376333333,355.73
0.3765,355.74
0.376666667,355.74
0.376833333,355.72
0.377,355.71
0.377166667,355.7
0.377333333,355.69
0.3775,355.67
0.377666667,355.67
0.377833333,355.69
0.378,355.71
0.378166667,355.71
0.378333333,355.7
0.3785,355.7
0.378666667,355.7
0.378833333,355.69
0.379,355.68
0.379166667,355.69
0.379333333,355.71
0.3795,355.74
0.379666667,355.76
0.379833333,355.78
0.38,355.79
0.380166667,355.79
0.380333333,355.79
0.3805,355.79
0.380666667,355.8
0.380833333,355.81
0.381,355.82
0.381166667,355.81
0.381333333,355.8
0.3815,355.79
0.381666667,355.78
0.381833333,355.77
0.382,355.78
0.382166667,355.81
0.382333333,355.84
0.3825,355.84
0.382666667,355.84
0.382833333,355.84
0.383,355.84
0.383166667,355.84
0.383333333,355.84
0.3835,355.86
0.383666667,355.88
0.383833333,355.9
0.384,355.9
0.384166667,355.91
0.384333333,355.91
0.3845,355.9
0.384666667,355.89
0.384833333,355.88
0.385,355.89
0.385166667,355.9
0.385333333,355.91
0.3855,355.89
0.385666667,355.89
0.385833333,355.88
0.386,355.87
0.386166667,355.84
0.386333333,355.83
0.3865,355.83
0.386666667,355.84
0.386833333,355.83
0.387,355.8
0.387166667,355.79
0.387333333,355.77
0.3875,355.75
0.387666667,355.73
0.387833333,355.74
0.388,355.75
0.388166667,355.77
0.388333333,355.77
0.3885,355.76
0.388666667,355.75
0.388833333,355.74
0.389,355.73
0.389166667,355.73
0.389333333,355.75
0.3895,355.77
0.389666667,355.78
0.389833333,355.76
0.39,355.75
0.390166667,355.73
0.390333333,355.71
0.3905,355.7
0.390666667,355.7
0.390833333,355.72
0.391,355.73
0.391166667,355.73
0.391333333,355.71
0.3915,355.71
0.391666667,355.7
0.391833333,355.69
0.392,355.67
0.392166667,355.67
0.392333333,355.67
0.3925,355.67
0.392666667,355.65
0.392833333,355.64
0.393,355.64
0.393166667,355.62
0.393333333,355.6
0.3935,355.59
0.393666667,355.61
0.393833333,355.64
0.394,355.67
0.394166667,355.66
0.394333333,355.65
0.3945,355.64
0.394666667,355.63
0.394833333,355.61
0.395,355.61
0.395166667,355.62
0.395333333,355.63
0.3955,355.63
0.395666667,355.62
0.395833333,355.63
0.396,355.63
0.396166667,355.63
0.396333333,355.63
0.3965,355.65
0.396666667,355.66
0.396833333,355.68
0.397,355.68
0.397166667,355.69
0.397333333,355.7
0.3975,355.71
0.397666667,355.71
0.397833333,355.7
0.398,355.71
0.398166667,355.73
0.398333333,355.75
0.3985,355.73
0.398666667,355.72
0.398833333,355.72
0.399,355.72
0.399166667,355.71
0.399333333,355.72
0.3995,355.74
0.399666667,355.75
0.399833333,355.74
0.4,355.73
0.400166667,355.74
0.400333333,355.74
0.4005,355.73
0.400666667,355.73
0.400833333,355.74
0.401,355.75
0.401166667,355.77
0.401333333,355.77
0.4015,355.77
0.401666667,355.76
0.401833333,355.75
0.402,355.74
0.402166667,355.73
0.402333333,355.74
0.4025,355.77
0.402666667,355.79
0.402833333,355.78
0.403,355.78
0.403166667,355.77
0.403333333,355.76
0.4035,355.74
0.403666667,355.74
0.403833333,355.76
0.404,355.78
0.404166667,355.77
0.404333333,355.76
0.4045,355.77
0.404666667,355.78
0.404833333,355.79
0.405,355.8
0.405166667,355.82
0.405333333,355.83
0.4055,355.84
0.405666667,355.84
0.405833333,355.84
0.406,355.84
0.406166667,355.83
0.406333333,355.82
0.4065,355.81
0.406666667,355.82
0.406833333,355.84
0.407,355.86
0.407166667,355.86
0.407333333,355.86
0.4075,355.86
0.407666667,355.85
0.407833333,355.83
0.408,355.83
0.408166667,355.84
0.408333333,355.85
0.4085,355.84
0.408666667,355.83
0.408833333,355.83
0.409,355.82
0.409166667,355.81
0.409333333,355.81
0.4095,355.83
0.409666667,355.85
0.409833333,355.87
0.41,355.87
0.410166667,355.86
0.410333333,355.86
0.4105,355.85
0.410666667,355.84
0.410833333,355.83
0.411,355.84
0.411166667,355.87
0.411333333,355.89
0.4115,355.89
0.411666667,355.89
0.411833333,355.89
0.412,355.88
0.412166667,355.86
0.412333333,355.86
0.4125,355.89
0.412666667,355.92
0.412833333,355.92
0.413,355.92
0.413166667,355.93
0.413333333,355.93
0.4135,355.93
0.413666667,355.93
0.413833333,355.95
0.414,355.97
0.414166667,355.99
0.414333333,356
0.4145,356
0.414666667,356
0.414833333,355.99
0.415,355.98
0.415166667,355.98
0.415333333,355.99
0.4155,356.01
0.415666667,356.03
0.415833333,356.03
0.416,356.04
0.416166667,356.03
0.416333333,356.01
0.4165,355.99
0.416666667,355.99
0.416833333,356.01
0.417,356.02
0.417166667,356.02
0.417333333,356.01
0.4175,356.02
0.417666667,356.02
0.417833333,356.02
0.418,356.02
0.418166667,356.04
0.418333333,356.05
0.4185,356.06
0.418666667,356.05
0.418833333,356.04
0.419,356.03
0.419166667,356.01
0.419333333,355.99
0.4195,355.98
0.419666667,355.99
0.419833333,356.01
0.42,356.03
0.420166667,356.01
0.420333333,355.99
0.4205,355.98
0.420666667,355.97
0.420833333,355.94
0.421,355.94
0.421166667,355.95
0.421333333,355.97
0.4215,355.96
0.421666667,355.94
0.421833333,355.94
0.422,355.94
0.422166667,355.94
0.422333333,355.93
0.4225,355.93
0.422666667,355.94
0.422833333,355.95
0.423,355.94
0.423166667,355.94
0.423333333,355.94
0.4235,355.93
0.423666667,355.92
0.423833333,355.91
0.424,355.92
0.424166667,355.93
0.424333333,355.94
0.4245,355.93
0.424666667,355.93
0.424833333,355.92
0.425,355.9
0.425166667,355.88
0.425333333,355.89
0.4255,355.92
0.425666667,355.94
0.425833333,355.93
0.426,355.91
0.426166667,355.91
0.426333333,355.91
0.4265,355.9
0.426666667,355.89
0.426833333,355.9
0.427,355.9
0.427166667,355.91
0.427333333,355.9
0.4275,355.9
0.427666667,355.9
0.427833333,355.89
0.428,355.88
0.428166667,355.88
0.428333333,355.9
0.4285,355.92
0.428666667,355.93
0.428833333,355.92
0.429,355.92
0.429166667,355.91
0.429333333,355.9
0.4295,355.88
0.429666667,355.88
0.429833333,355.89
0.43,355.9
0.430166667,355.89
0.430333333,355.86
0.4305,355.85
0.430666667,355.84
0.430833333,355.83
0.431,355.83
0.431166667,355.84
0.431333333,355.85
0.4315,355.87
0.431666667,355.87
0.431833333,355.88
0.432,355.88
0.432166667,355.86
0.432333333,355.84
0.4325,355.83
0.432666667,355.82
0.432833333,355.82
0.433,355.82
0.433166667,355.8
0.433333333,355.79
0.4335,355.78
0.433666667,355.78
0.433833333,355.78
0.434,355.8
0.434166667,355.82
0.434333333,355.84
0.4345,355.83
0.434666667,355.82
0.434833333,355.82
0.435,355.81
0.435166667,355.8
0.435333333,355.8
0.4355,355.81
0.435666667,355.82
0.435833333,355.83
0.436,355.81
0.436166667,355.81
0.436333333,355.8
0.4365,355.8
0.436666667,355.8
0.436833333,355.81
0.437,355.83
0.437166667,355.86
0.437333333,355.87
0.4375,355.86
0.437666667,355.86
0.437833333,355.85
0.438,355.84
0.438166667,355.82
0.438333333,355.84
0.4385,355.86
0.438666667,355.87
0.438833333,355.86
0.439,355.86
0.439166667,355.86
0.439333333,355.86
0.4395,355.86
0.439666667,355.87
0.439833333,355.88
0.44,355.89
